Body,Head,Head_Coverage,Std_Confidence,PCA_Confidence,Positive_Examples,Body_size,PCA_Body_size,?b
Odo_III_Duke_of_Burgundy spouse ?a,?a spouse Odo_III_Duke_of_Burgundy,2,1.0,1.0,2,1,2,?a
?b hasSpouse Yes,Fulk_IV_Count_of_Anjou child ?b,3,0.6666666666666666,0.002635046113306983,2,1,759,?b
?a name ?c,?a spouse Philip_VI_of_France,2,1.0,0.005076142131979695,2,1,394,?a
?c child ?a,?a child John_II_Duke_of_Lorraine,2,1.0,0.006825938566552901,2,1,293,?a
?c spouse ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a parent ?b,946,0.7071881606765328,0.0005893982323339113,669,3,1135056,?a
?a father Gaston_IV_Count_of_Foix,?a parent Gaston_IV_Count_of_Foix,2,1.0,1.0,2,1,2,?a
John_I_Duke_of_Brittany parent ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?b parent Constance_of_Arles,Robert_II_of_France child ?b,4,0.5,1.0,2,1,2,?b
?a child William_IX_Count_of_Poitiers,?a child Richard_I_of_England,2,1.0,1.0,2,1,2,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Charles_VI_of_France child ?b,6,1.0,0.0022624434389140274,6,1,2652,?b
?a gender ?c,?a parent Ermengarde_Countess_of_Maine,2,1.0,0.0041841004184100415,2,1,478,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,Otto_I_Duke_of_Brunswic_L_neburg successor ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?a parent ?c,?a child Louis_XII,2,1.0,0.005141388174807198,2,1,389,?a
?c predecessor ?b,Maria_Amalia_of_Saxony child ?b,8,0.25,0.006430868167202572,2,1,311,?b
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Henry_II_of_England parent ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Baldwin_VI_Count_of_Flanders parent ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?a child Princess_Elizabeth_of_Great_Britain,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
Ramon_Berenguer_IV_Count_of_Provence parent ?a,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,Louis_Dauphin_of_France_son_of_Louis_XV child ?b,6,1.0,0.0022624434389140274,6,1,2652,?b
?a child ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a parent ?b,946,0.6501057082452432,0.000596145122078889,615,3,1031628,?a
?a child ?c,?a child Marie_Th_r_se_of_France_1667_1672,2,1.0,0.00468384074941452,2,1,427,?a
?c parent ?b,Isabella_of_Portugal_Queen_of_Castile parent ?b,2,1.0,0.0024630541871921183,2,1,812,?b
?b gender ?c,Louis_III_of_France parent ?b,2,1.0,0.002242152466367713,2,1,892,?b
?a child ?c,?a child Charles_Orlando_Dauphin_of_France,2,1.0,0.00468384074941452,2,1,427,?a
?b hasSpouse Yes,Frederick_III_Holy_Roman_Emperor predecessor ?b,3,0.6666666666666666,0.002635046113306983,2,1,759,?b
?a spouse ?c   ?d mother ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.09992458521870287,1.0,265,3,265,?a
?c child ?a,?a name Charles_III,2,1.0,0.007380073800738007,2,1,271,?a
?a hasSpouse ?c,?a predecessor Prince_Philippe_Count_of_Paris,2,1.0,0.00816326530612245,2,1,245,?a
?c predecessor ?a,?a parent Louis_Dauphin_of_France_son_of_Louis_XV,2,1.0,0.00975609756097561,2,1,205,?a
Joanna_of_Bourbon child ?b,Charles_V_of_France child ?b,4,0.75,1.0,3,1,3,?b
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Margaret_of_Bavaria child ?b,4,1.0,0.0015082956259426848,4,1,2652,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a father Francis_I_Holy_Roman_Emperor,4,1.0,0.0071301247771836,4,1,561,?a
?c successor ?a   ?c predecessor ?d   ?d mother ?b,?a mother ?b,408,0.022058823529411766,0.1267605633802817,9,3,71,?a
Maria_of_Aragon_Queen_of_Portugal child ?a,?a hasSpouse No,1169,0.003421727972626176,0.8,4,1,5,?a
?a child Joan_of_England_Queen_of_Sicily,?a child Geoffrey_II_Duke_of_Brittany,2,1.0,1.0,2,1,2,?a
?a marriedTo ?c   ?d parent ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.004901960784313725,1.0,13,3,13,?a
?a parent ?c,?a child Radegonde_of_Valois,2,1.0,0.005141388174807198,2,1,389,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,?a child Archduke_Charles_Joseph_of_Austria_born_1745,2,1.0,0.00468384074941452,2,1,427,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a child Alix_of_France,2,1.0,0.00468384074941452,2,1,427,?a
?c child ?a,?a child Charles_II_de_Valois_Duke_of_Orl_ans,2,1.0,0.006825938566552901,2,1,293,?a
?a spouse ?c,?a parent Philip_IV_of_France,4,0.75,0.006880733944954129,3,1,436,?a
?a successor Philip_VI_of_France,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
John_King_of_England successor ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a hasSpouse ?c,?a successor Rudolph_II_of_Burgundy,2,1.0,0.008064516129032258,2,1,248,?a
Philip_II_of_France spouse ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0011312217194570137,1.0,3,1,3,?a
Elizabeth_of_York child ?a,"?a gender ""female""",407,0.004914004914004914,1.0,2,1,2,?a
?a hasSpouse ?c,?a parent Philip_I_of_Castile,3,0.6666666666666666,0.00425531914893617,2,1,470,?a
Denis_of_Portugal parent ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?c child ?a,?a child Princess_Mar_a_Cristina_of_Orl_ans,2,1.0,0.006825938566552901,2,1,293,?a
Anne_of_Brittany spouse ?a,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?a mother Joanna_of_Bourbon,"?a gender ""male""",485,0.004123711340206186,1.0,2,1,2,?a
?c marriedTo ?a   ?b parent ?c,?a successor ?b,354,0.011299435028248588,0.8,4,2,5,?a
?a predecessor ?c,?a predecessor Charles_Martel,2,1.0,0.006578947368421052,2,1,304,?a
?a spouse ?c   ?d successor ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.07956259426847662,1.0,211,3,211,?a
?a marriedTo ?c   ?c name ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.004524886877828055,1.0,12,3,12,?a
?a mother ?c,?a child Philip_II_Duke_of_Savoy,2,1.0,0.006968641114982578,2,1,287,?a
?a parent ?c   ?b spouse ?c,?a predecessor ?b,358,0.20670391061452514,0.2813688212927757,74,2,263,?a
?c child ?a,?a child Charles_Felix_of_Sardinia,2,1.0,0.006825938566552901,2,1,293,?a
?a gender ?c,?a spouse Margaret_of_Foix,2,1.0,0.003552397868561279,2,1,563,?a
?b gender ?c,Charles_the_Bald parent ?b,2,1.0,0.002242152466367713,2,1,892,?b
?a parent ?c,?a parent Louis_X_of_France,2,1.0,0.0032258064516129032,2,1,620,?a
?a child George_IV,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?c successor ?a   ?c spouse ?d   ?d gender ?b,?a gender ?b,892,0.020179372197309416,0.1935483870967742,18,3,93,?a
?c child ?a,"?a gender ""male""",485,0.3628865979381443,0.546583850931677,176,1,322,?a
?a parent Ermengarde_Countess_of_Maine,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
Adelaide_of_Burgundy_Duchess_of_Brabant parent ?b,Robert_II_Duke_of_Burgundy parent ?b,2,1.0,1.0,2,1,2,?b
?c parent ?a   ?c successor ?d   ?d mother ?b,?a spouse ?b,865,0.004624277456647399,0.03076923076923077,4,3,130,?a
?a child Blanche_of_Burgundy_Countess_of_Savoy,?a child Margaret_of_Burgundy_Queen_of_France,2,1.0,1.0,2,1,2,?a
?a predecessor Victor_Amadeus_II_of_Sardinia,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
"?a gender ""female""",?a spouse Louis_XI,2,1.0,0.006779661016949152,2,1,295,?a
?c name ?a   ?c successor ?b,?a parent ?b,946,0.0010570824524312897,0.1,1,2,10,?a
?c parent ?b,Charlotte_of_Bourbon_Queen_of_Cyprus parent ?b,2,1.0,0.0024630541871921183,2,1,812,?b
?a hasSpouse ?c,?a child Princess_Mary_Duchess_of_Gloucester_and_Edinburgh,2,1.0,0.006191950464396285,2,1,323,?a
?a predecessor ?c,?a predecessor Vladimir_the_Great,2,1.0,0.006578947368421052,2,1,304,?a
?a mother ?c,?a child Margaret_of_Provence,2,1.0,0.006968641114982578,2,1,287,?a
?b gender ?c,Margaret_Countess_of_Anjou child ?b,5,0.4,0.002242152466367713,2,1,892,?b
?a mother ?c,?a parent Welf_father_of_Judith,2,1.0,0.005128205128205128,2,1,390,?a
?c child ?a,?a mother Anne_Marie_d_Orl_ans,2,1.0,0.00796812749003984,2,1,251,?a
?c predecessor ?a   ?d predecessor ?c   ?b successor ?d,?a parent ?b,946,0.005285412262156448,0.027472527472527472,5,3,182,?a
?c parent ?b,Maria_of_Austria_Duchess_of_J_lich_Cleves_Berg parent ?b,2,1.0,0.0024630541871921183,2,1,812,?b
?a child Louis_Dauphin_of_France_son_of_Louis_XIV,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a predecessor ?c,?a successor Leopold_II_Holy_Roman_Emperor,2,1.0,0.011235955056179775,2,1,178,?a
Francis_II_Duke_of_Brittany parent ?b,Margaret_of_Foix spouse ?b,3,0.6666666666666666,1.0,2,1,2,?b
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,Alfonso_II_of_Aragon predecessor ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
Louis_the_Stammerer successor ?a,?a father Louis_the_Stammerer,2,1.0,1.0,2,1,2,?a
?c parent ?b,Robert_II_of_France child ?b,4,0.75,0.003694581280788177,3,1,812,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a child Madeleine_of_Valois,2,1.0,0.00468384074941452,2,1,427,?a
?a spouse ?c   ?d mother ?c   ?d predecessor ?b,?a child ?b,1508,0.003978779840848806,0.06315789473684211,6,3,95,?a
?a parent ?c,?a name Charles_V,2,1.0,0.004048582995951417,2,1,494,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a child Hugh_Magnus,2,1.0,0.00468384074941452,2,1,427,?a
?b gender ?c,Charles_VI_of_France parent ?b,2,1.0,0.002242152466367713,2,1,892,?b
?a predecessor ?c   ?b child ?c,?a parent ?b,946,0.021141649048625793,0.11834319526627218,20,2,169,?a
?a successor ?b,?a child ?b,1508,0.08421750663129973,0.6047619047619047,127,1,210,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,Richeza_of_Poland_Queen_of_Sweden child ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?a successor Joanna_of_Castile,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
Louis_Duke_of_Savoy child ?a,?a hasSpouse Yes,759,0.006587615283267457,0.625,5,1,8,?a
?b successor ?c,Maria_Amalia_of_Saxony child ?b,8,0.25,0.006430868167202572,2,1,311,?b
John_II_of_Aragon successor ?b,John_II_of_Aragon child ?b,6,0.3333333333333333,1.0,2,1,2,?b
?c spouse ?b,Claude_of_France child ?b,5,0.4,0.002642007926023778,2,1,757,?b
?b gender ?c,Otto_IV_Count_of_Burgundy parent ?b,2,1.0,0.002242152466367713,2,1,892,?b
?a spouse ?c   ?c marriedTo ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.002074688796680498,1.0,4,3,4,?a
?a child ?c,?a child Louis_Count_of__vreux,2,1.0,0.00468384074941452,2,1,427,?a
?c mother ?a,?a spouse Maximilian_I_Holy_Roman_Emperor,3,0.6666666666666666,0.007722007722007722,2,1,259,?a
?c parent ?a   ?c successor ?b,?a child ?b,1508,0.005305039787798408,0.038834951456310676,8,2,206,?a
?a parent Margaret_of_Bavaria,?a father John_the_Fearless,2,1.0,1.0,2,1,2,?a
?a child Jean_Gordon_Countess_of_Bothwell,?a child Adam_Gordon_of_Auchindoun,2,1.0,1.0,2,1,2,?a
?a predecessor ?c,?a name me_myself_i,0,0.0,0.0,0,1,183,?a
Philip_V_of_Spain parent ?b,Louis_Duke_of_Burgundy parent ?b,2,1.0,1.0,2,1,2,?b
?c spouse ?a   ?d successor ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.04823651452282158,0.636986301369863,93,3,146,?a
?a child ?c   ?d predecessor ?c   ?d father ?b,?a spouse ?b,865,0.008092485549132947,0.06481481481481481,7,3,108,?a
?a gender ?c   ?d gender ?c   ?b parent ?d,?a mother ?b,408,0.25735294117647056,0.0008764827165955742,105,3,119797,?a
?c father ?a,?a father Philip_III_of_France,2,1.0,0.007380073800738007,2,1,271,?a
?a hasSpouse Yes,?a child Anne_of_Austria,2,1.0,0.006493506493506494,2,1,308,?a
?a child Henry_I_of_France,?a child Robert_I_Duke_of_Burgundy,2,1.0,1.0,2,1,2,?a
?c parent ?b,Alfonso_VII_of_Le_n_and_Castile successor ?b,2,1.0,0.0024630541871921183,2,1,812,?b
?a predecessor ?c   ?c father ?b,?a parent ?b,946,0.005285412262156448,0.040983606557377046,5,2,122,?a
?a child Louis_Duke_of_Orl_ans_1703_1752,?a child Charlotte_Agla__d_Orl_ans,2,1.0,1.0,2,1,2,?a
?c child ?a,?a child Ferdinand_I_Holy_Roman_Emperor,2,1.0,0.006825938566552901,2,1,293,?a
?c mother ?a,?a child Charles_III_of_Spain,2,1.0,0.013157894736842105,2,1,152,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Charles_IX_of_France child ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?c hasSpouse ?a   ?c father ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.0007541478129713424,1.0,2,3,2,?a
?a child ?c,?a child Francis_II_Holy_Roman_Emperor,2,1.0,0.00468384074941452,2,1,427,?a
?c child ?b,Louis_IV_of_France parent ?b,2,1.0,0.001670843776106934,2,1,1197,?b
?a child ?c,?a child Maria_Amalia_of_Naples_and_Sicily,2,1.0,0.00468384074941452,2,1,427,?a
?a parent ?c,?a child Archduke_Rainer_Joseph_of_Austria,2,1.0,0.005141388174807198,2,1,389,?a
?c mother ?a,?a mother Beatrice_of_Savoy,2,1.0,0.014814814814814815,2,1,135,?a
?b gender ?c,Hugh_IV_Duke_of_Burgundy parent ?b,2,1.0,0.002242152466367713,2,1,892,?b
?c name ?a   ?d name ?c   ?d parent ?b,?a spouse ?b,865,0.0,0.0,0,3,88,?a
?a spouse Robert_II_of_France,?a name me_myself_i,0,0.0,0.0,0,1,2,?a
?a father ?c   ?b father ?c,?a successor ?b,354,0.00847457627118644,0.012448132780082987,3,2,241,?a
Clemence_of_Austria child ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?b hasSpouse No,Margaret_of_Bavaria child ?b,4,0.5,0.001710863986313088,2,1,1169,?b
?c spouse ?b,Ferdinand_II_of_Aragon parent ?b,2,1.0,0.002642007926023778,2,1,757,?b
?a spouse Francis_II_Duke_of_Brittany,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
Joanna_of_Bourbon child ?a,?a hasSpouse Yes,759,0.002635046113306983,0.6666666666666666,2,1,3,?a
?c successor ?a,?a predecessor Henri_Count_of_Chambord,2,1.0,0.008403361344537815,2,1,238,?a
?a child Alphonso_Earl_of_Chester,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a parent ?b,?a mother ?b,408,0.7647058823529411,0.4921135646687697,312,1,634,?a
?a child ?c,?a parent Francis_I_Holy_Roman_Emperor,4,1.0,0.010282776349614395,4,1,389,?a
?a predecessor Charles_IV_of_France,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?c father ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a hasSpouse ?b,1928,0.17842323651452283,0.0003770739064856712,344,3,912288,?a
?c parent ?a,?a predecessor John_II_of_Aragon,2,1.0,0.0125,2,1,160,?a
?a child Joan_of_Portugal,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?a hasSpouse Yes,?a spouse Ferdinand_II_of_Le_n,3,0.6666666666666666,0.0034071550255536627,2,1,587,?a
?a parent ?c,?a successor Joan_II_Countess_of_Burgundy,2,1.0,0.009900990099009901,2,1,202,?a
?b child ?c,Charlotte_of_Mecklenburg_Strelitz parent ?b,2,1.0,0.00468384074941452,2,1,427,?b
?a spouse ?c,?a parent Francis_I_Holy_Roman_Emperor,4,0.75,0.006880733944954129,3,1,436,?a
?b hasSpouse ?c,Mary_of_Guise child ?b,2,1.0,0.001037344398340249,2,1,1928,?b
?b hasSpouse ?c,Jacquetta_of_Luxembourg child ?b,8,0.875,0.0036307053941908715,7,1,1928,?b
?c successor ?b,Ermengarde_of_Hesbaye child ?b,2,1.0,0.006920415224913495,2,1,289,?b
?a father ?c,?a child Maria_Theresa_of_Spain,2,1.0,0.006472491909385114,2,1,309,?a
?c child ?b,Joan_II_Countess_of_Burgundy child ?b,3,1.0,0.002506265664160401,3,1,1197,?b
?a child Prince_Maurizio_Duke_of_Montferrat,?a child Princess_Maria_Carolina_of_Savoy,2,1.0,1.0,2,1,2,?a
?a spouse ?c,?a name Robert_I,2,1.0,0.005076142131979695,2,1,394,?a
Philip_IV_of_France parent ?a,?a child Louis_of_France_1264_1276,2,1.0,1.0,2,1,2,?a
?b hasSpouse ?c,William_VIII_Duke_of_Aquitaine parent ?b,2,1.0,0.001037344398340249,2,1,1928,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,?a parent Louis_X_of_France,2,1.0,0.0032258064516129032,2,1,620,?a
Hugh_II_Duke_of_Burgundy parent ?a,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?c predecessor ?a,?a predecessor Sviatoslav_I,2,1.0,0.010810810810810811,2,1,185,?a
?a parent ?c,?a child Hedwig_of_Habsburg,2,1.0,0.005141388174807198,2,1,389,?a
?a parent Philip_I_of_Castile,?a father Philip_I_of_Castile,2,1.0,1.0,2,1,2,?a
?a child Victor_Amadeus_Prince_of_Piedmont,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a predecessor ?c   ?c parent ?b,?a parent ?b,946,0.008456659619450317,0.03292181069958848,8,2,243,?a
Victor_Amadeus_III_of_Sardinia child ?a,?a hasSpouse No,1169,0.00427715996578272,0.7142857142857143,5,1,7,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,Maria_Luisa_of_Spain parent ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?a gender ?c,?a name Francis_I,2,1.0,0.004454342984409799,2,1,449,?a
?a gender ?c,?a child Henry_III_of_France,2,1.0,0.0060790273556231,2,1,329,?a
?a father ?c,?a mother Maria_Anna_Victoria_of_Bavaria,2,1.0,0.005865102639296188,2,1,341,?a
?b gender ?c,Ingegerd_Olofsdotter_of_Sweden parent ?b,2,1.0,0.002242152466367713,2,1,892,?b
?b predecessor ?c,Louis_X_of_France parent ?b,2,1.0,0.006578947368421052,2,1,304,?b
?a father ?c   ?c father ?d   ?d gender ?b,?a gender ?b,892,0.17600896860986548,0.7696078431372549,157,3,204,?a
?b hasSpouse ?c,Ferdinand_IV_of_Castile child ?b,2,1.0,0.001037344398340249,2,1,1928,?b
Yolande_of_Aragon child ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0011312217194570137,1.0,3,1,3,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Antoine_Duke_of_Montpensier child ?b,4,1.0,0.0015082956259426848,4,1,2652,?b
?a name ?c,?a child Francis_II_Duke_of_Brittany,2,1.0,0.006191950464396285,2,1,323,?a
?a hasSpouse No,?a predecessor Louis_the_Stammerer,2,1.0,0.022222222222222223,2,1,90,?a
?b parent Philippe_II_Duke_of_Orl_ans,Philippe_II_Duke_of_Orl_ans child ?b,7,0.2857142857142857,1.0,2,1,2,?b
?a hasSpouse Yes,?a spouse Philip_II_Duke_of_Savoy,2,1.0,0.0034071550255536627,2,1,587,?a
?c child ?a,?a spouse Louis_XI,2,1.0,0.006289308176100629,2,1,318,?a
?b mother Elisabeth_Farnese,Elisabeth_Farnese child ?b,5,0.4,1.0,2,1,2,?b
?b name ?c,Eleanor_of_Aquitaine child ?b,10,0.2,0.0034542314335060447,2,1,579,?b
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Maximilian_II_Holy_Roman_Emperor parent ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?c parent ?a   ?c child ?b,?a successor ?b,354,0.014124293785310734,0.007142857142857143,5,2,700,?a
?a spouse ?c,?a child Francis_IV_Duke_of_Modena,2,1.0,0.006289308176100629,2,1,318,?a
?b parent ?c,Henry_VII_Holy_Roman_Emperor child ?b,3,0.6666666666666666,0.0032258064516129032,2,1,620,?b
John_I_of_Portugal child ?a,?a hasSpouse No,1169,0.003421727972626176,0.5714285714285714,4,1,7,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Henry_VII_of_England child ?b,5,1.0,0.001885369532428356,5,1,2652,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?b successor ?d,?a child ?b,1508,0.13793103448275862,0.001566300443534116,208,3,132797,?a
?a child Louise__lisabeth_Duchess_of_Berry,?a child Louise__lisabeth_d_Orl_ans,2,1.0,1.0,2,1,2,?a
?c spouse ?a   ?c spouse ?d   ?d gender ?b,?a gender ?b,892,0.6446188340807175,0.9896729776247849,575,3,581,?a
?b mother Maria_Josepha_of_Austria,Maria_Josepha_of_Austria child ?b,7,0.2857142857142857,1.0,2,1,2,?b
?a spouse ?c,?a child Margaret_of_Nevers,2,1.0,0.006289308176100629,2,1,318,?a
?a child Anne_Marie_d_Orl_ans,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a hasSpouse Yes,?a father Philip_III_of_France,2,1.0,0.00554016620498615,2,1,361,?a
?b gender ?c,Maria_Theresa_of_Austria_Este_Queen_of_Sardinia parent ?b,2,1.0,0.002242152466367713,2,1,892,?b
?a marriedTo ?c   ?c name ?b,?a name ?b,585,0.0,0.0,0,2,6,?a
?a child Margaret_of_Provence,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,?a parent Philip_IV_of_France,4,1.0,0.0064516129032258064,4,1,620,?a
?a parent ?c,?a child Catherine_of_France_Countess_of_Charolais,2,1.0,0.005141388174807198,2,1,389,?a
?c predecessor ?a,?a father Louis_the_Stammerer,2,1.0,0.012048192771084338,2,1,166,?a
?a hasSpouse ?c,?a child Blanche_of_Castile,2,1.0,0.006191950464396285,2,1,323,?a
?a child Margaret_of_England,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a child Isabel_of_Viseu,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?a father ?c,?a child Constance_of_France_Countess_of_Toulouse,2,1.0,0.006472491909385114,2,1,309,?a
Charles_Ferdinand_Duke_of_Berry parent ?a,?a child Charles_Ferdinand_Duke_of_Berry,2,1.0,1.0,2,1,2,?a
?c father ?b,Philip_III_of_France child ?b,5,0.4,0.00425531914893617,2,1,470,?b
?b spouse Louis_XIV,Louis_XIV spouse ?b,3,0.6666666666666666,1.0,2,1,2,?b
?c spouse ?b,James_I_of_Scotland child ?b,6,0.3333333333333333,0.002642007926023778,2,1,757,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a name John_Stewart,3,1.0,0.0051813471502590676,3,1,579,?a
?a spouse Bertrade_of_Montfort,"?a gender ""male""",485,0.004123711340206186,1.0,2,1,2,?a
?a name ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.21832579185520362,1.0,579,2,579,?a
?a child Joan_of_Acre,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?b hasSpouse Yes,Richeza_of_Poland_Queen_of_Sweden spouse ?b,3,1.0,0.003952569169960474,3,1,759,?b
Maria_Josepha_of_Saxony_Dauphine_of_France child ?a,?a hasSpouse Yes,759,0.002635046113306983,0.4,2,1,5,?a
?a father ?c,?a child Charles_Emmanuel_IV_of_Sardinia,2,1.0,0.006472491909385114,2,1,309,?a
Beatrice_of_Silesia parent ?a,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
